run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785577363_79309,victory,20,1138479,14,0,0,
run_1785578502_24663,victory,20,1170933,14,0,0,
run_1785579675_87622,victory,20,1146452,14,0,0,
run_1785580822_32530,victory,20,1170560,14,0,0,
run_1785581994_77506,defeat,20,1146235,14,0,0,
run_1785583142_2157,defeat,19,1094119,13,0,0,
run_1785584237_26470,victory,20,1169988,14,0,0,
run_1785585409_7524,victory,20,1210976,14,0,0,
