run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785551972_88899,victory,20,1148208,14,0,0,
run_1785553122_84228,defeat,9,412957,3,0,0,
run_1785553536_43291,defeat,20,1126236,14,0,0,
run_1785554663_63718,victory,20,1152854,14,0,0,
run_1785555818_71929,victory,20,1192855,14,0,0,
run_1785557012_55003,defeat,13,694890,7,0,0,
run_1785557934_88446,victory,20,1137405,14,0,0,
run_1785559072_61799,victory,20,1145856,14,0,0,
