run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785622485_76177,victory,20,1128294,14,0,0,
run_1785623615_14515,defeat,20,1133124,14,0,0,
run_1785624749_57736,victory,20,1143111,14,0,0,
run_1785625894_25317,defeat,13,700057,7,0,0,
run_1785629287_73964,victory,20,1132930,14,0,0,
run_1785630421_82562,defeat,19,1089400,13,0,0,
run_1785631512_34619,defeat,20,1154451,14,0,0,
run_1785632668_39815,defeat,20,1136344,14,0,0,
