run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785656244_19700,defeat,19,1072804,13,0,0,
run_1785657318_15073,defeat,10,468677,4,0,0,
run_1785657788_30284,defeat,9,376581,3,0,0,
run_1785658165_72632,defeat,9,372371,3,0,0,
run_1785658539_89972,victory,20,1165258,14,0,0,
run_1785659706_64897,defeat,17,930761,11,0,0,
run_1785660638_68422,defeat,9,367584,3,0,0,
run_1785661007_85297,victory,20,1137583,14,0,0,
