run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1784433393_6636,defeat,13,654137,7,0,0,
run_1784434048_70084,defeat,20,1118435,14,0,0,
run_1784435168_42228,defeat,10,456864,4,0,0,
