run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785457587_43993,defeat,9,386466,3,0,0,
run_1785457974_8811,defeat,16,867122,10,0,0,
run_1785458843_51020,defeat,16,873650,10,0,0,
run_1785459718_43082,defeat,10,455831,4,0,0,
run_1785460175_48975,defeat,16,854730,10,0,0,
run_1785461031_148,defeat,17,939501,11,0,0,
run_1785461972_9131,defeat,10,462815,4,0,0,
run_1785462436_70110,defeat,13,660517,7,0,0,
