run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785442479_69789,defeat,10,462776,4,0,0,
run_1785442943_62985,defeat,17,916163,11,0,0,
run_1785443861_62691,defeat,11,510671,5,0,0,
run_1785444373_44167,defeat,17,914180,11,0,0,
run_1785445288_89855,defeat,11,517005,5,0,0,
run_1785445807_93565,defeat,12,603403,6,0,0,
run_1785446411_69244,defeat,10,473857,4,0,0,
run_1785446886_81439,defeat,13,669177,7,0,0,
