run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785573545_33604,defeat,7,251398,1,0,0,
run_1785573797_81064,defeat,11,541773,5,0,0,
run_1785574341_8414,defeat,7,258288,1,0,0,
run_1785574600_83288,defeat,17,933505,11,0,0,
run_1785575535_26256,defeat,10,451166,4,0,0,
run_1785575987_42901,defeat,10,461999,4,0,0,
run_1785576451_20371,defeat,8,346807,2,0,0,
run_1785576799_69234,defeat,9,399255,3,0,0,
