run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785429819_7851,defeat,16,906594,10,0,0,
run_1785430727_79360,defeat,16,875004,10,0,0,
run_1785431603_45173,defeat,16,897676,10,0,0,
run_1785432502_35332,defeat,12,611007,6,0,0,
run_1785433114_36572,defeat,16,867575,10,0,0,
run_1785433983_78239,defeat,17,952907,11,0,0,
run_1785434938_73196,defeat,17,966916,11,0,0,
run_1785435906_242,defeat,17,956628,11,0,0,
