run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785546986_81036,defeat,10,480124,4,0,0,
run_1785547468_79509,defeat,7,263399,1,0,0,
run_1785547732_35617,defeat,12,628363,6,0,0,
run_1785548362_55559,defeat,10,453960,4,0,0,
run_1785548817_34824,defeat,20,1111193,14,0,0,
run_1785549930_20838,defeat,12,619680,6,0,0,
run_1785550551_18702,defeat,17,917518,11,0,0,
run_1785551470_68710,defeat,8,331557,2,0,0,
