run_id,result,last_wave,duration_ms,recoveries,errors,hangs,failure_category
run_1785463541_40632,defeat,17,951078,11,0,0,
run_1785464494_578,defeat,17,942958,11,0,0,
run_1785465438_88617,defeat,16,878483,10,0,0,
run_1785466318_79427,defeat,13,678227,7,0,0,
run_1785466997_40563,defeat,11,551293,5,0,0,
run_1785467550_41612,defeat,19,1064416,13,0,0,
run_1785468615_17472,defeat,14,758099,8,0,0,
run_1785469375_76602,defeat,13,673846,7,0,0,
